EpochIndex,Subject,Session,TrialInFile,Class,Label,File
1257,4,3,64,LH,0,B0403T.gdf
1258,4,3,65,LH,0,B0403T.gdf
1259,4,3,66,RH,1,B0403T.gdf
1260,4,3,67,LH,0,B0403T.gdf
1261,4,3,68,RH,1,B0403T.gdf
1262,4,3,69,LH,0,B0403T.gdf
1263,4,3,70,LH,0,B0403T.gdf
1264,4,3,71,LH,0,B0403T.gdf
1265,4,3,72,RH,1,B0403T.gdf
1266,4,3,73,RH,1,B0403T.gdf
1267,4,3,74,LH,0,B0403T.gdf
1268,4,3,75,RH,1,B0403T.gdf
1269,4,3,76,LH,0,B0403T.gdf
1270,4,3,77,LH,0,B0403T.gdf
1271,4,3,78,RH,1,B0403T.gdf
1272,4,3,79,LH,0,B0403T.gdf
1273,4,3,80,RH,1,B0403T.gdf
1274,4,3,81,LH,0,B0403T.gdf
1275,4,3,82,RH,1,B0403T.gdf
1276,4,3,83,LH,0,B0403T.gdf
1277,4,3,84,RH,1,B0403T.gdf
1278,4,3,85,RH,1,B0403T.gdf
1279,4,3,86,LH,0,B0403T.gdf
1280,4,3,87,LH,0,B0403T.gdf
1281,4,3,88,LH,0,B0403T.gdf
1282,4,3,89,LH,0,B0403T.gdf
1283,4,3,90,RH,1,B0403T.gdf
1284,4,3,91,LH,0,B0403T.gdf
1285,4,3,92,RH,1,B0403T.gdf
1286,4,3,93,LH,0,B0403T.gdf
1287,4,3,94,LH,0,B0403T.gdf
1288,4,3,95,RH,1,B0403T.gdf
1289,4,3,96,RH,1,B0403T.gdf
1290,4,3,97,RH,1,B0403T.gdf
1291,4,3,98,RH,1,B0403T.gdf
1292,4,3,99,RH,1,B0403T.gdf
1293,4,3,100,LH,0,B0403T.gdf
1294,4,3,101,LH,0,B0403T.gdf
1295,4,3,102,RH,1,B0403T.gdf
1296,4,3,103,RH,1,B0403T.gdf
1297,4,3,104,LH,0,B0403T.gdf
1298,4,3,105,LH,0,B0403T.gdf
1299,4,3,107,RH,1,B0403T.gdf
1300,4,3,108,RH,1,B0403T.gdf
1301,4,3,109,RH,1,B0403T.gdf
1302,4,3,110,RH,1,B0403T.gdf
1303,4,3,111,RH,1,B0403T.gdf
1304,4,3,112,RH,1,B0403T.gdf
1305,4,3,113,RH,1,B0403T.gdf
1306,4,3,114,LH,0,B0403T.gdf
1307,4,3,115,LH,0,B0403T.gdf
1308,4,3,116,LH,0,B0403T.gdf
1309,4,3,117,LH,0,B0403T.gdf
1310,4,3,118,LH,0,B0403T.gdf
1311,4,3,119,LH,0,B0403T.gdf
1312,4,3,120,LH,0,B0403T.gdf
1313,4,3,121,LH,0,B0403T.gdf
1314,4,3,123,RH,1,B0403T.gdf
1315,4,3,125,RH,1,B0403T.gdf
1316,4,3,126,RH,1,B0403T.gdf
1317,4,3,127,RH,1,B0403T.gdf
1318,4,3,128,RH,1,B0403T.gdf
1319,4,3,129,LH,0,B0403T.gdf
1320,4,3,130,RH,1,B0403T.gdf
1321,4,3,131,RH,1,B0403T.gdf
1322,4,3,132,RH,1,B0403T.gdf
1323,4,3,134,RH,1,B0403T.gdf
1324,4,3,135,LH,0,B0403T.gdf
1325,4,3,136,LH,0,B0403T.gdf
1326,4,3,137,RH,1,B0403T.gdf
1327,4,3,138,LH,0,B0403T.gdf
1328,4,3,139,RH,1,B0403T.gdf
1329,4,3,140,RH,1,B0403T.gdf
1330,4,3,141,LH,0,B0403T.gdf
1331,4,3,142,LH,0,B0403T.gdf
1332,4,3,143,LH,0,B0403T.gdf
1333,4,3,144,LH,0,B0403T.gdf
1334,4,3,145,RH,1,B0403T.gdf
1335,4,3,146,LH,0,B0403T.gdf
1336,4,3,147,RH,1,B0403T.gdf
1337,4,3,148,RH,1,B0403T.gdf
1338,4,3,149,LH,0,B0403T.gdf
1339,4,3,150,LH,0,B0403T.gdf
1340,4,3,151,LH,0,B0403T.gdf
1341,4,3,152,LH,0,B0403T.gdf
1342,4,3,153,RH,1,B0403T.gdf
1343,4,3,154,RH,1,B0403T.gdf
1344,4,3,156,LH,0,B0403T.gdf
1345,4,3,157,LH,0,B0403T.gdf
1346,4,3,158,RH,1,B0403T.gdf
1347,4,3,159,LH,0,B0403T.gdf
1348,4,3,160,LH,0,B0403T.gdf
1349,5,1,1,RH,1,B0501T.gdf
1350,5,1,2,LH,0,B0501T.gdf
1351,5,1,5,RH,1,B0501T.gdf
1352,5,1,6,LH,0,B0501T.gdf
1353,5,1,7,RH,1,B0501T.gdf
1354,5,1,8,RH,1,B0501T.gdf
1355,5,1,10,RH,1,B0501T.gdf
1356,5,1,11,LH,0,B0501T.gdf
1357,5,1,12,RH,1,B0501T.gdf
1358,5,1,14,LH,0,B0501T.gdf
1359,5,1,15,RH,1,B0501T.gdf
1360,5,1,16,RH,1,B0501T.gdf
1361,5,1,17,LH,0,B0501T.gdf
1362,5,1,18,RH,1,B0501T.gdf
1363,5,1,19,RH,1,B0501T.gdf
1364,5,1,20,LH,0,B0501T.gdf
1365,5,1,21,RH,1,B0501T.gdf
1366,5,1,22,RH,1,B0501T.gdf
1367,5,1,23,LH,0,B0501T.gdf
1368,5,1,24,RH,1,B0501T.gdf
1369,5,1,25,LH,0,B0501T.gdf
1370,5,1,26,RH,1,B0501T.gdf
1371,5,1,27,LH,0,B0501T.gdf
1372,5,1,28,RH,1,B0501T.gdf
1373,5,1,29,RH,1,B0501T.gdf
1374,5,1,30,LH,0,B0501T.gdf
1375,5,1,32,LH,0,B0501T.gdf
1376,5,1,33,RH,1,B0501T.gdf
1377,5,1,34,RH,1,B0501T.gdf
1378,5,1,35,LH,0,B0501T.gdf
1379,5,1,36,LH,0,B0501T.gdf
1380,5,1,37,LH,0,B0501T.gdf
1381,5,1,38,LH,0,B0501T.gdf
1382,5,1,39,LH,0,B0501T.gdf
1383,5,1,40,RH,1,B0501T.gdf
1384,5,1,41,LH,0,B0501T.gdf
1385,5,1,43,LH,0,B0501T.gdf
1386,5,1,44,LH,0,B0501T.gdf
1387,5,1,45,LH,0,B0501T.gdf
1388,5,1,46,RH,1,B0501T.gdf
1389,5,1,47,LH,0,B0501T.gdf
1390,5,1,50,RH,1,B0501T.gdf
1391,5,1,51,RH,1,B0501T.gdf
1392,5,1,52,RH,1,B0501T.gdf
1393,5,1,53,RH,1,B0501T.gdf
1394,5,1,54,LH,0,B0501T.gdf
1395,5,1,55,RH,1,B0501T.gdf
1396,5,1,57,RH,1,B0501T.gdf
1397,5,1,58,LH,0,B0501T.gdf
1398,5,1,59,RH,1,B0501T.gdf
1399,5,1,60,LH,0,B0501T.gdf
1400,5,1,62,RH,1,B0501T.gdf
1401,5,1,63,LH,0,B0501T.gdf
1402,5,1,64,RH,1,B0501T.gdf
1403,5,1,66,RH,1,B0501T.gdf
1404,5,1,67,RH,1,B0501T.gdf
1405,5,1,68,LH,0,B0501T.gdf
1406,5,1,69,RH,1,B0501T.gdf
1407,5,1,71,RH,1,B0501T.gdf
1408,5,1,72,LH,0,B0501T.gdf
1409,5,1,73,LH,0,B0501T.gdf
1410,5,1,74,RH,1,B0501T.gdf
1411,5,1,75,LH,0,B0501T.gdf
1412,5,1,76,LH,0,B0501T.gdf
1413,5,1,77,LH,0,B0501T.gdf
1414,5,1,78,LH,0,B0501T.gdf
1415,5,1,79,RH,1,B0501T.gdf
1416,5,1,80,LH,0,B0501T.gdf
1417,5,1,83,RH,1,B0501T.gdf
1418,5,1,84,LH,0,B0501T.gdf
1419,5,1,86,RH,1,B0501T.gdf
1420,5,1,87,LH,0,B0501T.gdf
1421,5,1,88,RH,1,B0501T.gdf
1422,5,1,89,RH,1,B0501T.gdf
1423,5,1,90,RH,1,B0501T.gdf
1424,5,1,91,RH,1,B0501T.gdf
1425,5,1,92,LH,0,B0501T.gdf
1426,5,1,94,LH,0,B0501T.gdf
1427,5,1,95,LH,0,B0501T.gdf
1428,5,1,96,LH,0,B0501T.gdf
1429,5,1,97,LH,0,B0501T.gdf
1430,5,1,98,RH,1,B0501T.gdf
1431,5,1,99,RH,1,B0501T.gdf
1432,5,1,100,LH,0,B0501T.gdf
1433,5,1,101,LH,0,B0501T.gdf
1434,5,1,102,LH,0,B0501T.gdf
1435,5,1,103,RH,1,B0501T.gdf
1436,5,1,104,RH,1,B0501T.gdf
1437,5,1,105,RH,1,B0501T.gdf
1438,5,1,106,RH,1,B0501T.gdf
1439,5,1,107,RH,1,B0501T.gdf
1440,5,1,108,LH,0,B0501T.gdf
1441,5,1,109,LH,0,B0501T.gdf
1442,5,1,110,RH,1,B0501T.gdf
1443,5,1,112,LH,0,B0501T.gdf
1444,5,1,113,RH,1,B0501T.gdf
1445,5,1,114,LH,0,B0501T.gdf
1446,5,1,115,LH,0,B0501T.gdf
1447,5,1,116,LH,0,B0501T.gdf
1448,5,1,117,RH,1,B0501T.gdf
1449,5,1,118,LH,0,B0501T.gdf
1450,5,1,119,LH,0,B0501T.gdf
1451,5,1,120,RH,1,B0501T.gdf
1452,5,2,1,LH,0,B0502T.gdf
1453,5,2,2,LH,0,B0502T.gdf
1454,5,2,3,RH,1,B0502T.gdf
1455,5,2,4,LH,0,B0502T.gdf
1456,5,2,5,RH,1,B0502T.gdf
1457,5,2,6,RH,1,B0502T.gdf
1458,5,2,7,LH,0,B0502T.gdf
1459,5,2,8,RH,1,B0502T.gdf
1460,5,2,9,RH,1,B0502T.gdf
1461,5,2,10,LH,0,B0502T.gdf
1462,5,2,11,RH,1,B0502T.gdf
1463,5,2,12,LH,0,B0502T.gdf
1464,5,2,13,LH,0,B0502T.gdf
1465,5,2,14,RH,1,B0502T.gdf
1466,5,2,15,LH,0,B0502T.gdf
1467,5,2,16,RH,1,B0502T.gdf
1468,5,2,17,RH,1,B0502T.gdf
1469,5,2,18,LH,0,B0502T.gdf
1470,5,2,19,LH,0,B0502T.gdf
1471,5,2,20,RH,1,B0502T.gdf
1472,5,2,21,LH,0,B0502T.gdf
1473,5,2,22,LH,0,B0502T.gdf
1474,5,2,23,RH,1,B0502T.gdf
1475,5,2,24,RH,1,B0502T.gdf
1476,5,2,25,RH,1,B0502T.gdf
1477,5,2,26,LH,0,B0502T.gdf
1478,5,2,27,LH,0,B0502T.gdf
1479,5,2,28,RH,1,B0502T.gdf
1480,5,2,29,RH,1,B0502T.gdf
1481,5,2,30,LH,0,B0502T.gdf
1482,5,2,31,RH,1,B0502T.gdf
1483,5,2,32,RH,1,B0502T.gdf
1484,5,2,33,LH,0,B0502T.gdf
1485,5,2,34,LH,0,B0502T.gdf
1486,5,2,35,LH,0,B0502T.gdf
1487,5,2,36,RH,1,B0502T.gdf
1488,5,2,38,LH,0,B0502T.gdf
1489,5,2,40,RH,1,B0502T.gdf
1490,5,2,41,RH,1,B0502T.gdf
1491,5,2,42,LH,0,B0502T.gdf
1492,5,2,43,LH,0,B0502T.gdf
1493,5,2,44,LH,0,B0502T.gdf
1494,5,2,45,LH,0,B0502T.gdf
1495,5,2,46,LH,0,B0502T.gdf
1496,5,2,47,RH,1,B0502T.gdf
1497,5,2,48,LH,0,B0502T.gdf
1498,5,2,49,RH,1,B0502T.gdf
1499,5,2,50,LH,0,B0502T.gdf
1500,5,2,51,LH,0,B0502T.gdf
1501,5,2,52,LH,0,B0502T.gdf
1502,5,2,53,RH,1,B0502T.gdf
1503,5,2,54,RH,1,B0502T.gdf
1504,5,2,55,RH,1,B0502T.gdf
1505,5,2,56,RH,1,B0502T.gdf
1506,5,2,57,RH,1,B0502T.gdf
1507,5,2,58,RH,1,B0502T.gdf
1508,5,2,59,LH,0,B0502T.gdf
1509,5,2,60,RH,1,B0502T.gdf
1510,5,2,62,RH,1,B0502T.gdf
1511,5,2,63,LH,0,B0502T.gdf
1512,5,2,64,LH,0,B0502T.gdf
1513,5,2,65,RH,1,B0502T.gdf
1514,5,2,66,RH,1,B0502T.gdf
1515,5,2,67,RH,1,B0502T.gdf
1516,5,2,68,RH,1,B0502T.gdf
1517,5,2,69,RH,1,B0502T.gdf
1518,5,2,70,RH,1,B0502T.gdf
1519,5,2,71,RH,1,B0502T.gdf
1520,5,2,72,RH,1,B0502T.gdf
1521,5,2,73,LH,0,B0502T.gdf
1522,5,2,74,LH,0,B0502T.gdf
1523,5,2,75,LH,0,B0502T.gdf
1524,5,2,76,LH,0,B0502T.gdf
1525,5,2,77,RH,1,B0502T.gdf
1526,5,2,78,LH,0,B0502T.gdf
1527,5,2,79,LH,0,B0502T.gdf
1528,5,2,80,LH,0,B0502T.gdf
1529,5,2,81,LH,0,B0502T.gdf
1530,5,2,82,LH,0,B0502T.gdf
1531,5,2,83,RH,1,B0502T.gdf
1532,5,2,84,LH,0,B0502T.gdf
1533,5,2,85,RH,1,B0502T.gdf
1534,5,2,86,LH,0,B0502T.gdf
1535,5,2,87,LH,0,B0502T.gdf
1536,5,2,88,RH,1,B0502T.gdf
1537,5,2,89,LH,0,B0502T.gdf
1538,5,2,90,LH,0,B0502T.gdf
1539,5,2,91,LH,0,B0502T.gdf
1540,5,2,92,RH,1,B0502T.gdf
1541,5,2,93,RH,1,B0502T.gdf
1542,5,2,94,RH,1,B0502T.gdf
1543,5,2,95,LH,0,B0502T.gdf
1544,5,2,96,LH,0,B0502T.gdf
1545,5,2,97,RH,1,B0502T.gdf
1546,5,2,98,RH,1,B0502T.gdf
1547,5,2,99,RH,1,B0502T.gdf
1548,5,2,100,RH,1,B0502T.gdf
1549,5,2,101,RH,1,B0502T.gdf
1550,5,2,102,RH,1,B0502T.gdf
1551,5,2,103,LH,0,B0502T.gdf
1552,5,2,104,LH,0,B0502T.gdf
1553,5,2,105,LH,0,B0502T.gdf
1554,5,2,106,RH,1,B0502T.gdf
1555,5,2,107,LH,0,B0502T.gdf
1556,5,2,108,LH,0,B0502T.gdf
1557,5,2,109,LH,0,B0502T.gdf
1558,5,2,110,RH,1,B0502T.gdf
1559,5,2,111,RH,1,B0502T.gdf
1560,5,2,112,RH,1,B0502T.gdf
1561,5,2,113,RH,1,B0502T.gdf
1562,5,2,114,LH,0,B0502T.gdf
1563,5,2,115,RH,1,B0502T.gdf
1564,5,2,116,LH,0,B0502T.gdf
1565,5,2,117,LH,0,B0502T.gdf
1566,5,2,118,RH,1,B0502T.gdf
1567,5,2,119,LH,0,B0502T.gdf
1568,5,2,120,RH,1,B0502T.gdf
1569,5,2,121,RH,1,B0502T.gdf
1570,5,2,122,LH,0,B0502T.gdf
1571,5,2,123,LH,0,B0502T.gdf
1572,5,2,124,LH,0,B0502T.gdf
1573,5,2,125,LH,0,B0502T.gdf
1574,5,2,126,RH,1,B0502T.gdf
1575,5,2,128,LH,0,B0502T.gdf
1576,5,2,129,RH,1,B0502T.gdf
1577,5,2,130,LH,0,B0502T.gdf
1578,5,2,131,RH,1,B0502T.gdf
1579,5,2,132,RH,1,B0502T.gdf
1580,5,2,133,LH,0,B0502T.gdf
1581,5,2,134,RH,1,B0502T.gdf
1582,5,2,135,LH,0,B0502T.gdf
1583,5,2,136,LH,0,B0502T.gdf
1584,5,2,137,RH,1,B0502T.gdf
1585,5,2,138,LH,0,B0502T.gdf
1586,5,2,139,RH,1,B0502T.gdf
1587,5,2,140,RH,1,B0502T.gdf
1588,5,3,1,LH,0,B0503T.gdf
1589,5,3,2,RH,1,B0503T.gdf
1590,5,3,3,LH,0,B0503T.gdf
1591,5,3,4,RH,1,B0503T.gdf
1592,5,3,5,RH,1,B0503T.gdf
1593,5,3,6,LH,0,B0503T.gdf
1594,5,3,7,LH,0,B0503T.gdf
1595,5,3,9,LH,0,B0503T.gdf
1596,5,3,10,RH,1,B0503T.gdf
1597,5,3,11,LH,0,B0503T.gdf
1598,5,3,12,RH,1,B0503T.gdf
1599,5,3,13,LH,0,B0503T.gdf
1600,5,3,14,LH,0,B0503T.gdf
1601,5,3,15,RH,1,B0503T.gdf
1602,5,3,16,RH,1,B0503T.gdf
1603,5,3,17,RH,1,B0503T.gdf
1604,5,3,18,RH,1,B0503T.gdf
1605,5,3,19,RH,1,B0503T.gdf
1606,5,3,20,LH,0,B0503T.gdf
1607,5,3,21,LH,0,B0503T.gdf
1608,5,3,22,RH,1,B0503T.gdf
1609,5,3,23,RH,1,B0503T.gdf
1610,5,3,24,LH,0,B0503T.gdf
1611,5,3,26,RH,1,B0503T.gdf
1612,5,3,27,RH,1,B0503T.gdf
1613,5,3,28,RH,1,B0503T.gdf
1614,5,3,30,RH,1,B0503T.gdf
1615,5,3,31,RH,1,B0503T.gdf
1616,5,3,32,RH,1,B0503T.gdf
1617,5,3,33,RH,1,B0503T.gdf
1618,5,3,34,LH,0,B0503T.gdf
1619,5,3,35,LH,0,B0503T.gdf
1620,5,3,36,LH,0,B0503T.gdf
1621,5,3,37,LH,0,B0503T.gdf
1622,5,3,38,LH,0,B0503T.gdf
1623,5,3,39,LH,0,B0503T.gdf
1624,5,3,40,LH,0,B0503T.gdf
1625,5,3,41,LH,0,B0503T.gdf
1626,5,3,42,LH,0,B0503T.gdf
1627,5,3,43,RH,1,B0503T.gdf
1628,5,3,45,RH,1,B0503T.gdf
1629,5,3,47,RH,1,B0503T.gdf
1630,5,3,52,RH,1,B0503T.gdf
1631,5,3,53,RH,1,B0503T.gdf
1632,5,3,58,LH,0,B0503T.gdf
1633,5,3,60,RH,1,B0503T.gdf
1634,5,3,61,LH,0,B0503T.gdf
1635,5,3,62,LH,0,B0503T.gdf
1636,5,3,63,LH,0,B0503T.gdf
1637,5,3,64,LH,0,B0503T.gdf
1638,5,3,65,RH,1,B0503T.gdf
1639,5,3,66,LH,0,B0503T.gdf
1640,5,3,67,RH,1,B0503T.gdf
1641,5,3,68,RH,1,B0503T.gdf
1642,5,3,69,LH,0,B0503T.gdf
1643,5,3,70,LH,0,B0503T.gdf
1644,5,3,71,LH,0,B0503T.gdf
1645,5,3,72,LH,0,B0503T.gdf
1646,5,3,73,RH,1,B0503T.gdf
1647,5,3,74,RH,1,B0503T.gdf
1648,5,3,75,LH,0,B0503T.gdf
1649,5,3,76,LH,0,B0503T.gdf
1650,5,3,77,LH,0,B0503T.gdf
1651,5,3,78,RH,1,B0503T.gdf
1652,5,3,79,LH,0,B0503T.gdf
1653,5,3,80,LH,0,B0503T.gdf
1654,5,3,81,RH,1,B0503T.gdf
1655,5,3,84,LH,0,B0503T.gdf
1656,5,3,85,LH,0,B0503T.gdf
1657,5,3,86,RH,1,B0503T.gdf
1658,5,3,87,RH,1,B0503T.gdf
1659,5,3,88,LH,0,B0503T.gdf
1660,5,3,89,LH,0,B0503T.gdf
1661,5,3,90,RH,1,B0503T.gdf
1662,5,3,91,LH,0,B0503T.gdf
1663,5,3,92,LH,0,B0503T.gdf
1664,5,3,93,LH,0,B0503T.gdf
1665,5,3,94,RH,1,B0503T.gdf
1666,5,3,95,LH,0,B0503T.gdf
1667,5,3,96,RH,1,B0503T.gdf
1668,5,3,97,LH,0,B0503T.gdf
1669,5,3,98,LH,0,B0503T.gdf
1670,5,3,99,RH,1,B0503T.gdf
1671,5,3,100,LH,0,B0503T.gdf
1672,5,3,101,RH,1,B0503T.gdf
1673,5,3,102,LH,0,B0503T.gdf
1674,5,3,103,RH,1,B0503T.gdf
1675,5,3,104,LH,0,B0503T.gdf
1676,5,3,105,RH,1,B0503T.gdf
1677,5,3,106,LH,0,B0503T.gdf
1678,5,3,107,RH,1,B0503T.gdf
1679,5,3,108,LH,0,B0503T.gdf
1680,5,3,109,RH,1,B0503T.gdf
1681,5,3,110,LH,0,B0503T.gdf
1682,5,3,111,RH,1,B0503T.gdf
1683,5,3,112,RH,1,B0503T.gdf
1684,5,3,113,LH,0,B0503T.gdf
1685,5,3,114,LH,0,B0503T.gdf
1686,5,3,115,RH,1,B0503T.gdf
1687,5,3,116,LH,0,B0503T.gdf
1688,5,3,117,RH,1,B0503T.gdf
1689,5,3,118,LH,0,B0503T.gdf
1690,5,3,119,RH,1,B0503T.gdf
1691,5,3,120,RH,1,B0503T.gdf
1692,5,3,121,LH,0,B0503T.gdf
1693,5,3,122,RH,1,B0503T.gdf
1694,5,3,123,RH,1,B0503T.gdf
1695,5,3,124,RH,1,B0503T.gdf
1696,5,3,125,RH,1,B0503T.gdf
1697,5,3,126,RH,1,B0503T.gdf
1698,5,3,127,LH,0,B0503T.gdf
1699,5,3,128,RH,1,B0503T.gdf
1700,5,3,129,RH,1,B0503T.gdf
1701,5,3,130,RH,1,B0503T.gdf
1702,5,3,131,LH,0,B0503T.gdf
1703,5,3,132,RH,1,B0503T.gdf
1704,5,3,133,LH,0,B0503T.gdf
1705,5,3,134,RH,1,B0503T.gdf
1706,5,3,135,RH,1,B0503T.gdf
1707,5,3,136,LH,0,B0503T.gdf
1708,5,3,137,LH,0,B0503T.gdf
1709,5,3,138,RH,1,B0503T.gdf
1710,5,3,139,LH,0,B0503T.gdf
1711,5,3,140,LH,0,B0503T.gdf
1712,5,3,141,RH,1,B0503T.gdf
1713,5,3,142,RH,1,B0503T.gdf
1714,5,3,143,LH,0,B0503T.gdf
1715,5,3,144,RH,1,B0503T.gdf
1716,5,3,145,LH,0,B0503T.gdf
1717,5,3,146,RH,1,B0503T.gdf
1718,5,3,147,RH,1,B0503T.gdf
1719,5,3,148,LH,0,B0503T.gdf
1720,5,3,149,LH,0,B0503T.gdf
1721,5,3,150,RH,1,B0503T.gdf
1722,5,3,151,LH,0,B0503T.gdf
1723,5,3,152,RH,1,B0503T.gdf
1724,5,3,153,LH,0,B0503T.gdf
1725,5,3,155,LH,0,B0503T.gdf
1726,5,3,156,LH,0,B0503T.gdf
1727,5,3,157,LH,0,B0503T.gdf
1728,5,3,158,LH,0,B0503T.gdf
1729,5,3,159,RH,1,B0503T.gdf
1730,5,3,160,LH,0,B0503T.gdf
1731,6,1,1,RH,1,B0601T.gdf
1732,6,1,2,LH,0,B0601T.gdf
1733,6,1,3,LH,0,B0601T.gdf
1734,6,1,4,RH,1,B0601T.gdf
1735,6,1,5,LH,0,B0601T.gdf
1736,6,1,6,LH,0,B0601T.gdf
1737,6,1,8,LH,0,B0601T.gdf
1738,6,1,9,LH,0,B0601T.gdf
1739,6,1,12,RH,1,B0601T.gdf
1740,6,1,13,LH,0,B0601T.gdf
1741,6,1,15,RH,1,B0601T.gdf
1742,6,1,16,RH,1,B0601T.gdf
1743,6,1,20,RH,1,B0601T.gdf
1744,6,1,23,RH,1,B0601T.gdf
1745,6,1,24,RH,1,B0601T.gdf
1746,6,1,25,RH,1,B0601T.gdf
1747,6,1,26,RH,1,B0601T.gdf
1748,6,1,27,RH,1,B0601T.gdf
1749,6,1,29,RH,1,B0601T.gdf
1750,6,1,30,LH,0,B0601T.gdf
1751,6,1,31,LH,0,B0601T.gdf
1752,6,1,33,LH,0,B0601T.gdf
1753,6,1,38,LH,0,B0601T.gdf
1754,6,1,40,RH,1,B0601T.gdf
1755,6,1,42,RH,1,B0601T.gdf
1756,6,1,43,RH,1,B0601T.gdf
1757,6,1,46,LH,0,B0601T.gdf
1758,6,1,48,RH,1,B0601T.gdf
1759,6,1,49,RH,1,B0601T.gdf
1760,6,1,50,LH,0,B0601T.gdf
1761,6,1,54,RH,1,B0601T.gdf
1762,6,1,55,LH,0,B0601T.gdf
1763,6,1,56,LH,0,B0601T.gdf
1764,6,1,57,LH,0,B0601T.gdf
1765,6,1,59,RH,1,B0601T.gdf
1766,6,1,63,LH,0,B0601T.gdf
1767,6,1,64,LH,0,B0601T.gdf
1768,6,1,65,LH,0,B0601T.gdf
1769,6,1,66,RH,1,B0601T.gdf
1770,6,1,67,RH,1,B0601T.gdf
1771,6,1,68,RH,1,B0601T.gdf
1772,6,1,69,RH,1,B0601T.gdf
1773,6,1,70,LH,0,B0601T.gdf
1774,6,1,71,RH,1,B0601T.gdf
1775,6,1,72,RH,1,B0601T.gdf
1776,6,1,73,LH,0,B0601T.gdf
1777,6,1,74,RH,1,B0601T.gdf
1778,6,1,75,LH,0,B0601T.gdf
1779,6,1,77,RH,1,B0601T.gdf
1780,6,1,78,LH,0,B0601T.gdf
1781,6,1,79,RH,1,B0601T.gdf
1782,6,1,80,LH,0,B0601T.gdf
1783,6,1,85,RH,1,B0601T.gdf
1784,6,1,86,RH,1,B0601T.gdf
1785,6,1,87,RH,1,B0601T.gdf
1786,6,1,89,LH,0,B0601T.gdf
1787,6,1,90,RH,1,B0601T.gdf
1788,6,1,91,LH,0,B0601T.gdf
1789,6,1,93,RH,1,B0601T.gdf
1790,6,1,95,LH,0,B0601T.gdf
1791,6,1,96,LH,0,B0601T.gdf
1792,6,1,97,RH,1,B0601T.gdf
1793,6,1,98,LH,0,B0601T.gdf
1794,6,1,99,LH,0,B0601T.gdf
1795,6,1,100,RH,1,B0601T.gdf
1796,6,1,102,RH,1,B0601T.gdf
1797,6,1,104,LH,0,B0601T.gdf
1798,6,1,106,LH,0,B0601T.gdf
1799,6,1,108,RH,1,B0601T.gdf
1800,6,1,109,LH,0,B0601T.gdf
1801,6,1,110,LH,0,B0601T.gdf
1802,6,1,113,RH,1,B0601T.gdf
1803,6,1,115,LH,0,B0601T.gdf
1804,6,1,117,RH,1,B0601T.gdf
1805,6,1,119,RH,1,B0601T.gdf
1806,6,1,120,RH,1,B0601T.gdf
1807,6,2,2,LH,0,B0602T.gdf
1808,6,2,3,LH,0,B0602T.gdf
1809,6,2,4,RH,1,B0602T.gdf
1810,6,2,5,LH,0,B0602T.gdf
1811,6,2,6,LH,0,B0602T.gdf
1812,6,2,8,LH,0,B0602T.gdf
1813,6,2,9,LH,0,B0602T.gdf
1814,6,2,10,RH,1,B0602T.gdf
1815,6,2,11,LH,0,B0602T.gdf
1816,6,2,15,RH,1,B0602T.gdf
1817,6,2,16,RH,1,B0602T.gdf
1818,6,2,17,LH,0,B0602T.gdf
1819,6,2,18,RH,1,B0602T.gdf
1820,6,2,19,RH,1,B0602T.gdf
1821,6,2,20,RH,1,B0602T.gdf
1822,6,2,21,LH,0,B0602T.gdf
1823,6,2,22,RH,1,B0602T.gdf
1824,6,2,24,RH,1,B0602T.gdf
1825,6,2,25,RH,1,B0602T.gdf
1826,6,2,26,RH,1,B0602T.gdf
1827,6,2,28,RH,1,B0602T.gdf
1828,6,2,30,LH,0,B0602T.gdf
1829,6,2,32,LH,0,B0602T.gdf
1830,6,2,33,LH,0,B0602T.gdf
1831,6,2,36,LH,0,B0602T.gdf
1832,6,2,39,LH,0,B0602T.gdf
1833,6,2,40,RH,1,B0602T.gdf
1834,6,2,43,RH,1,B0602T.gdf
1835,6,2,44,LH,0,B0602T.gdf
1836,6,2,45,RH,1,B0602T.gdf
1837,6,2,46,LH,0,B0602T.gdf
1838,6,2,47,RH,1,B0602T.gdf
1839,6,2,50,LH,0,B0602T.gdf
1840,6,2,51,LH,0,B0602T.gdf
1841,6,2,52,LH,0,B0602T.gdf
1842,6,2,53,RH,1,B0602T.gdf
1843,6,2,54,RH,1,B0602T.gdf
1844,6,2,57,LH,0,B0602T.gdf
1845,6,2,58,RH,1,B0602T.gdf
1846,6,2,59,RH,1,B0602T.gdf
1847,6,2,60,LH,0,B0602T.gdf
1848,6,2,62,RH,1,B0602T.gdf
1849,6,2,63,LH,0,B0602T.gdf
1850,6,2,64,LH,0,B0602T.gdf
1851,6,2,66,RH,1,B0602T.gdf
1852,6,2,67,RH,1,B0602T.gdf
1853,6,2,68,RH,1,B0602T.gdf
1854,6,2,69,RH,1,B0602T.gdf
1855,6,2,70,LH,0,B0602T.gdf
1856,6,2,71,RH,1,B0602T.gdf
1857,6,2,73,LH,0,B0602T.gdf
1858,6,2,74,RH,1,B0602T.gdf
1859,6,2,76,LH,0,B0602T.gdf
1860,6,2,77,RH,1,B0602T.gdf
1861,6,2,78,LH,0,B0602T.gdf
1862,6,2,79,RH,1,B0602T.gdf
1863,6,2,80,LH,0,B0602T.gdf
